name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
10002,2024-05-08,28.4,18,22.7,28.3,18,22.7,14.4,63.1,1.484,100,16.67,rain,0,0,61.3,28.8,260.5,1002.6,51.6,15.2,245.2,21.2,10,30,2024-05-08T05:45:34,2024-05-08T19:59:59,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
10002,2024-05-09,22.3,16.1,18.6,22.3,16.1,18.6,8.8,53.4,0,0,0,,0,0,59.4,13.6,31.3,1006.5,21.6,16,155,13.4,7,10,2024-05-09T05:44:28,2024-05-09T20:01:00,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
10002,2024-05-10,15.1,10.4,11.4,15.1,10.4,11.4,8.1,80.2,1.12,100,33.33,rain,0,0,66.6,24.2,60.2,1008.6,100,15.8,47,4.2,2,10,2024-05-10T05:43:24,2024-05-10T20:02:00,0.08,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
10002,2024-05-11,16.3,9.2,12.4,16.3,8.1,12.3,6.3,68.1,0,0,0,,0,0,70,20.7,137.2,1011.1,24.7,15.8,316.9,27.2,10,10,2024-05-11T05:42:21,2024-05-11T20:03:00,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
10002,2024-05-12,14.1,9.3,11.2,14.1,8.3,11,7,75.9,0.598,100,29.17,rain,0,0,76,14.3,211.9,1013.4,78.5,15.8,161.5,13.9,8,10,2024-05-12T05:41:20,2024-05-12T20:03:59,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
10002,2024-05-13,17.8,9.9,13.4,17.8,8.4,13.4,9.2,76.3,0,0,0,,0,0,73.8,19.5,232.3,1017.9,57.6,15.7,143.3,12.3,6,10,2024-05-13T05:40:20,2024-05-13T20:04:58,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
10002,2024-05-14,21.4,13.3,17.4,21.4,13.3,17.4,12.2,71.9,0.095,100,4.17,rain,0,0,81.5,14.2,243.3,1015.9,42.6,16,160.3,13.9,7,10,2024-05-14T05:39:22,2024-05-14T20:05:56,0.21,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
10002,2024-05-15,18.2,15,16,18.2,15,16,13.9,87.3,0.973,100,54.17,rain,0,0,53.2,27.7,42.5,1010,99.6,14.5,87.4,7.6,5,10,2024-05-15T05:38:25,2024-05-15T20:06:54,0.25,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72505394728,72055399999,KLGA,KJRB,F8726,F1417,KNYC,72503014732"
10002,2024-05-16,18.7,15,16.7,18.7,15,16.7,13.7,82.7,0.968,100,33.33,rain,0,0,48.6,26.1,28.3,1006.3,100,13.6,115.5,10,5,10,2024-05-16T05:37:30,2024-05-16T20:07:51,0.28,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"72505394728,72055399999,KLGA,KJRB,F8726,KNYC,72503014732"
10002,2024-05-17,21.6,15.5,18.2,21.6,15.5,18.2,11.6,66.4,0.016,100,4.17,rain,0,0,37.9,26.4,37.5,1013.8,90,15.8,186.6,16,7,10,2024-05-17T05:36:37,2024-05-17T20:08:48,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"72505394728,72055399999,KLGA,KJRB,F8726,KNYC,F1417,72503014732"
10002,2024-05-18,20.6,15.2,17,20.6,15.2,17,12.1,73.5,0.196,100,20.83,rain,0,0,14.8,17.4,61,1015.1,54.9,15.8,154.7,13.4,7,10,2024-05-18T05:35:45,2024-05-18T20:09:44,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
10002,2024-05-19,23.3,13.9,18.2,23.3,13.9,18.2,12.8,71.7,0,0,0,rain,0,0,51.4,19.5,66.2,1015.7,67.5,15.9,298.1,25.7,10,10,2024-05-19T05:34:55,2024-05-19T20:10:40,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
10002,2024-05-20,22.1,13.5,17.4,22.1,13.5,17.4,12.4,73.8,0,0,0,,0,0,66.6,15.4,154.8,1017.2,16.2,15.8,305.7,26.5,9,10,2024-05-20T05:34:07,2024-05-20T20:11:35,0.41,Clear,Clear conditions throughout the day.,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
10002,2024-05-21,27.7,14.4,20.6,28.1,14.4,20.7,14.7,70.6,0,0,0,rain,0,0,77.8,12,193.7,1015.5,11.6,15.9,320.3,27.6,9,10,2024-05-21T05:33:21,2024-05-21T20:12:29,0.44,Clear,Clear conditions throughout the day.,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
10002,2024-05-22,27.9,18.3,23.2,28.1,18.3,23.2,15.4,62.7,0,0,0,rain,0,0,74.2,15.2,222.8,1014.2,4.8,16,319,27.6,9,10,2024-05-22T05:32:36,2024-05-22T20:13:22,0.47,Clear,Clear conditions throughout the day.,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
10002,2024-05-23,25.5,20,22.4,25.5,20,22.4,16.7,70.4,3.246,100,8.33,rain,0,0,70.2,23.1,252.2,1011.6,22.1,15.4,167.6,14.3,9,10,2024-05-23T05:31:53,2024-05-23T20:14:15,0.5,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
10002,2024-05-24,29.2,19.6,24.2,27.9,19.6,23.9,12,51.7,0,0,0,,0,0,81.4,14.2,251.5,1010.4,2.2,16,333.1,28.9,10,10,2024-05-24T05:31:12,2024-05-24T20:15:07,0.54,Clear,Clear conditions throughout the day.,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
10002,2024-05-25,26.1,18.9,22.2,26.1,18.9,22.2,10.8,49.8,0,0,0,,0,0,55.4,15.1,95.8,1011.5,4,15.9,296.7,25.7,10,10,2024-05-25T05:30:33,2024-05-25T20:15:58,0.57,Clear,Clear conditions throughout the day.,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
10002,2024-05-26,26.4,18.9,21.5,26.4,18.9,21.5,17.2,77.4,0,0,0,rain,0,0,27.7,16.7,118.5,1012.7,53,15.4,303.3,26.1,10,10,2024-05-26T05:29:56,2024-05-26T20:16:48,0.61,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
10002,2024-05-27,22.9,18.9,20,22.9,18.9,20,18.3,90.2,2.857,100,25,rain,0,0,53.6,19.1,147.7,1010.2,95.8,13.6,87.7,7.7,4,10,2024-05-27T05:29:20,2024-05-27T20:17:37,0.65,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
10002,2024-05-28,26.6,19,22.4,26.6,19,22.4,14.5,64,0,0,0,,0,0,70.4,32.8,268.3,1007.1,34.6,15.5,304.3,26.4,10,10,2024-05-28T05:28:47,2024-05-28T20:18:24,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
10002,2024-05-29,25.3,16.6,20.3,25.3,16.6,20.3,12.6,62.5,2.288,100,8.33,rain,0,0,67.8,30.4,255,1012.5,34.3,15.5,261.5,22.6,10,10,2024-05-29T05:28:15,2024-05-29T20:19:11,0.72,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
10002,2024-05-30,22,15,18.6,22,15,18.6,10.7,63.7,0.889,100,25,rain,0,0,72.9,20.3,357,1014.5,85.5,15.8,183.3,15.8,10,10,2024-05-30T05:27:45,2024-05-30T20:19:57,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
10002,2024-05-31,25.2,15.6,20.5,25.2,15.6,20.5,6.5,41.8,0,0,0,,0,0,51.8,14.6,322.3,1019.9,30.8,15.9,315.5,27.3,10,10,2024-05-31T05:27:18,2024-05-31T20:20:42,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
10002,2024-06-01,28.7,17,22.7,27.5,17,22.5,7.1,37.3,0,0,0,,0,0,66.6,13.7,271.5,1020.5,1.8,15.9,336,29.1,10,10,2024-06-01T05:26:52,2024-06-01T20:21:25,0.83,Clear,Clear conditions throughout the day.,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
10002,2024-06-02,27.7,18.6,22.7,27.3,18.6,22.6,11.7,51,0,0,0,,0,0,57.2,15.6,242.4,1017.2,14.2,16,244.1,21.2,10,10,2024-06-02T05:26:28,2024-06-02T20:22:08,0.86,Clear,Clear conditions throughout the day.,clear-day,"72505394728,72055399999,KLGA,KJRB,F8726,F1417,KNYC,72503014732"
10002,2024-06-03,30.3,21.1,24.9,29.3,21.1,24.7,14.2,53.2,0,0,0,rain,0,0,79.6,12.8,277.5,1013,57.3,16,276.4,23.8,10,10,2024-06-03T05:26:06,2024-06-03T20:22:49,0.9,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
10002,2024-06-04,26.2,18.9,22.5,26.2,18.9,22.5,16,67.5,0,0,0,,0,0,66.6,14.9,124.5,1015.9,18.6,15.1,304.5,26.3,10,10,2024-06-04T05:25:46,2024-06-04T20:23:28,0.93,Clear,Clear conditions throughout the day.,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
10002,2024-06-05,25.5,18.4,21.5,25.5,18.4,21.5,18.1,81.7,0,0,0,rain,0,0,66.6,22.4,154.2,1013,71.3,14.4,265.2,22.8,10,10,2024-06-05T05:25:28,2024-06-05T20:24:07,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
10002,2024-06-06,28.1,20.7,23.2,30.1,20.7,23.2,20.3,84.5,3.13,100,45.83,rain,0,0,53.6,12.8,234.8,1001.6,86,14,143.2,12.4,6,30,2024-06-06T05:25:12,2024-06-06T20:24:44,0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
10002,2024-06-07,28.2,20.1,23.5,27.6,20.1,23.4,14.5,60,0,0,0,,0,0,63.6,20.9,272.1,1002.4,50.3,15.7,263,22.8,10,10,2024-06-07T05:24:59,2024-06-07T20:25:19,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
10002,2024-06-08,26.3,17.8,22,26.3,17.8,22,10.9,50.1,0,0,0,,0,0,58.6,20.5,275.9,1007.6,23.6,16,312,27,10,10,2024-06-08T05:24:47,2024-06-08T20:25:53,0.07,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
10002,2024-06-09,25.6,20.1,22.2,25.6,20.1,22.2,12.3,54.2,0,0,0,rain,0,0,88.1,22.9,271.3,1003.3,46.3,16,187.6,16.1,8,10,2024-06-09T05:24:37,2024-06-09T20:26:26,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
10002,2024-06-10,24.1,17.1,20.7,24.1,17.1,20.7,10.1,51.3,0,0,0,rain,0,0,69,17,273.7,1004.7,54.5,15.9,300.5,26,10,10,2024-06-10T05:24:29,2024-06-10T20:26:57,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
10002,2024-06-11,22.6,16.6,19.8,22.6,16.6,19.8,12,61.1,0,0,0,rain,0,0,60.8,14.6,357.9,1012.8,62.8,15.7,175.6,15,8,10,2024-06-11T05:24:23,2024-06-11T20:27:26,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
10002,2024-06-12,24.1,17.7,20.9,24.1,17.7,20.9,13.1,61.5,0,0,0,rain,0,0,74.4,17.1,173.8,1016.5,54.4,15.8,152.1,13.2,6,10,2024-06-12T05:24:19,2024-06-12T20:27:54,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
10002,2024-06-13,28.4,18,23.1,28.3,18,23.1,15.3,63.7,0,0,0,rain,0,0,72,22.5,213.6,1015.9,5,15.9,332.7,28.7,10,10,2024-06-13T05:24:17,2024-06-13T20:28:20,0.23,Clear,Clear conditions throughout the day.,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
10002,2024-06-14,28.9,19.9,23.5,30.1,19.9,24,17.4,69.4,1.302,100,8.33,rain,0,0,72,13.5,242.6,1012.1,25.8,15.2,267.9,23.2,10,30,2024-06-14T05:24:16,2024-06-14T20:28:45,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
10002,2024-06-15,28,19.2,23.3,27.1,19.2,23.2,12.5,54.5,0,0,0,,0,0,70.2,14.4,343.3,1015.1,16.9,15.6,338.4,29.4,10,10,2024-06-15T05:24:18,2024-06-15T20:29:08,0.29,Clear,Clear conditions throughout the day.,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
10002,2024-06-16,24,18.1,20.9,24,18.1,20.9,11.5,56.1,0,0,0,,0,0,60.8,22.8,78.7,1023.1,5,16,347.4,30.1,10,10,2024-06-16T05:24:22,2024-06-16T20:29:29,0.33,Clear,Clear conditions throughout the day.,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
10002,2024-06-17,28.7,18.8,23.3,29.3,18.8,23.5,17,69.3,0,0,0,,0,0,46,24.1,200.3,1022.1,30.3,15.9,296,25.6,9,10,2024-06-17T05:24:28,2024-06-17T20:29:48,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
10002,2024-06-18,30,21.4,25.4,31.8,21.4,25.9,18.1,64.9,0,0,0,,0,0,68.4,19.5,209.1,1023.8,2.1,15.8,310.3,26.9,9,10,2024-06-18T05:24:35,2024-06-18T20:30:05,0.39,Clear,Clear conditions throughout the day.,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
10002,2024-06-19,30.1,21.4,25.3,32.2,21.4,25.8,17.3,62.3,0,0,0,,0,0,77.8,21.3,213.8,1027,9.2,15.9,299.2,25.9,9,10,2024-06-19T05:24:45,2024-06-19T20:30:21,0.42,Clear,Clear conditions throughout the day.,clear-day,"72505394728,72055399999,KLGA,KJRB,F8726,F1417,KNYC,72503014732"
10002,2024-06-20,32.8,21.5,26.8,34.4,21.5,27.6,18.3,60.9,0,0,0,,0,0,38.6,12.7,238.1,1025.4,3.8,15.9,320.1,27.7,10,10,2024-06-20T05:24:56,2024-06-20T20:30:35,0.46,Clear,Clear conditions throughout the day.,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
10002,2024-06-21,34.3,24.3,28.5,36.4,24.3,29.5,19,57.5,0,0,0,rain,0,0,67.3,18.6,242.8,1020.8,7.9,15.9,312.2,27.2,9,10,2024-06-21T05:25:09,2024-06-21T20:30:46,0.5,Clear,Clear conditions throughout the day.,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
10002,2024-06-22,33.3,24,26.8,37.1,24,27.9,20.6,69.3,0.498,100,8.33,rain,0,0,64.8,13.6,275.5,1016.1,33.7,15.2,248.3,21.5,10,30,2024-06-22T05:25:24,2024-06-22T20:30:56,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
10002,2024-06-23,33.3,23.3,27.5,36.7,23.3,28.8,20.6,67.8,0.041,100,4.17,rain,0,0,50,22.8,252.1,1006.9,38,15.9,171,14.8,6,30,2024-06-23T05:25:40,2024-06-23T20:31:04,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
10002,2024-06-24,27.5,23.3,25,27.3,23.3,25,15.5,57.1,0,0,0,rain,0,0,76,18.2,279.6,1004,82.2,16,281.1,24.3,10,30,2024-06-24T05:25:59,2024-06-24T20:31:10,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
10002,2024-06-25,32.1,21.1,26.4,30.5,21.1,25.9,11.9,42,0,0,0,,0,0,76,19.7,262.6,1011.6,3,16,332.8,28.9,10,10,2024-06-25T05:26:19,2024-06-25T20:31:14,0.63,Clear,Clear conditions throughout the day.,clear-day,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
10002,2024-06-26,33.3,22.4,26.8,34.7,22.4,27.4,17.6,57.9,0.499,100,8.33,rain,0,0,85.1,15.3,242.9,1007.6,30.5,15.6,231.5,20,9,30,2024-06-26T05:26:41,2024-06-26T20:31:17,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
10002,2024-06-27,29.3,20.1,24.2,28.8,20.1,24.2,15.9,63,1.199,100,20.83,rain,0,0,55.4,17.4,281.8,1008.4,56.4,15.8,329,28.6,10,10,2024-06-27T05:27:04,2024-06-27T20:31:17,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
10002,2024-06-28,24.7,18.7,21.3,24.7,18.7,21.3,8.3,44,0,0,0,,0,0,85.1,19.2,110.2,1020.1,2.8,16,344.1,29.7,10,10,2024-06-28T05:27:29,2024-06-28T20:31:15,0.75,Clear,Clear conditions throughout the day.,clear-day,"72505394728,72055399999,KLGA,KJRB,F8726,F1417,KNYC,72503014732"
10002,2024-06-29,26.1,19.3,22.6,26.1,19.3,22.6,17.8,74.6,0.231,100,8.33,rain,0,0,50.4,21.4,171.7,1021,54.1,15.6,196.4,16.8,10,10,2024-06-29T05:27:56,2024-06-29T20:31:11,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72505394728,72055399999,KLGA,KJRB,F8726,F1417,KNYC,72503014732"
10002,2024-06-30,28.4,21.9,24.2,31.7,21.9,24.6,21.9,86.9,0.603,100,29.17,rain,0,0,46.8,22.9,251.5,1013.3,78.4,14.5,131.5,11.4,10,60,2024-06-30T05:28:24,2024-06-30T20:31:05,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
10002,2024-07-01,27.5,18.3,23,27.3,18.3,23,13.1,54.6,0,0,0,,0,0,86.8,19.3,5.2,1016.5,26.4,15.8,324.9,28,10,10,2024-07-01T05:28:54,2024-07-01T20:30:57,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F8726,F1417,KNYC,72503014732"
10002,2024-07-02,28.5,19.9,24,27.6,19.9,23.9,11.4,46,0,0,0,,0,0,55.4,15.9,86.9,1023.3,5.1,15.9,333.8,29.1,10,10,2024-07-02T05:29:26,2024-07-02T20:30:47,0.88,Clear,Clear conditions throughout the day.,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
10002,2024-07-03,27.7,20.1,23.5,27.3,20.1,23.5,12.8,52.2,0,0,0,,0,0,42.5,19.4,198.1,1021.9,7.9,15.9,319.7,27.6,10,10,2024-07-03T05:29:58,2024-07-03T20:30:35,0.92,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KLGA,KJRB,F1417,KNYC,72503014732"
10002,2024-07-04,30.7,21,24.7,32.5,21,25.2,18,66.7,0,0,0,rain,0,0,64.8,13.4,198.9,1014.3,44,15.4,244.8,21.2,10,10,2024-07-04T05:30:32,2024-07-04T20:30:21,0.95,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72505394728,KLGA,KJRB,F1417,KNYC,72503014732"
10002,2024-07-05,32.2,22.6,26.1,37.1,22.6,27.5,22.2,80,0.761,100,16.67,rain,0,0,38.9,14.1,164.4,1009.5,53.6,11.1,279,24,10,30,2024-07-05T05:31:08,2024-07-05T20:30:05,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72505394728,KLGA,KJRB,F1417,KNYC,72503014732"
10002,2024-07-06,32.6,22.4,26.7,38.6,22.4,28.6,22.2,77.5,0.635,100,8.33,rain,0,0,35.3,11.5,54.3,1010.4,25.8,13.4,265.4,22.9,10,60,2024-07-06T05:31:45,2024-07-06T20:29:47,0.02,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain,"72505394728,KLGA,KJRB,F1417,KNYC,72503014732"
10002,2024-07-07,32.9,25,28.3,34.8,25,29.5,20.5,64,0,0,0,rain,0,0,38.9,14.8,17.2,1014.6,36.1,15.7,237.2,20.7,9,30,2024-07-07T05:32:23,2024-07-07T20:29:27,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KLGA,KJRB,F1417,KNYC,72503014732"
10002,2024-07-08,31.6,24.1,27.5,35.1,24.1,28.8,21.6,71.9,0,0,0,rain,0,0,29.5,13.9,83.4,1016.5,12.8,14.8,291.9,25.1,10,30,2024-07-08T05:33:02,2024-07-08T20:29:05,0.09,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KLGA,KJRB,F1417,KNYC,72503014732"
10002,2024-07-09,30.7,23.5,27.1,34.6,23.5,29.3,22.4,76.1,0,0,0,rain,0,0,38.9,11.8,146.2,1014.5,14.3,15.6,286.6,24.7,9,30,2024-07-09T05:33:43,2024-07-09T20:28:41,0.12,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KLGA,KJRB,F1417,KNYC,72503014732"
10002,2024-07-10,31.5,25.1,27.8,36.8,25.1,30,22.4,72.8,0,0,0,rain,0,0,53.6,26.1,181.1,1011.1,13.7,15.8,322,28,9,30,2024-07-10T05:34:24,2024-07-10T20:28:15,0.15,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KLGA,KJRB,F8726,F1417,KNYC,72503014732"
10002,2024-07-11,32,24.3,27.4,33.3,24.3,27.9,19.8,65.2,0.727,100,12.5,rain,0,0,74.2,20.5,243.6,1013.1,44.2,15.6,307.1,26.6,10,10,2024-07-11T05:35:07,2024-07-11T20:27:47,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72505394728,KLGA,KJRB,F1417,KNYC,72503014732"
10002,2024-07-12,28.3,23.3,25.8,31.4,23.3,26.3,20.7,73.5,0.509,100,8.33,rain,0,0,55.4,16.2,232.5,1020.9,65.8,15.7,205.6,17.7,10,30,2024-07-12T05:35:51,2024-07-12T20:27:17,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"72505394728,KLGA,KJRB,F1417,KNYC,72503014732"
10002,2024-07-13,29.9,22.8,25.8,32.8,22.8,26.7,21.7,78.9,15.367,100,25,rain,0,0,18.4,12.9,253.1,1020.4,49.3,14,201.5,17.2,8,30,2024-07-13T05:36:36,2024-07-13T20:26:45,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"72505394728,KLGA,KJRB,F1417,KNYC,72503014732"
10002,2024-07-14,31.2,24.7,27.3,33.7,24.7,28.2,20.6,68,0,0,0,,0,0,37.1,17,266,1016.5,16.1,16,246.6,21.3,9,30,2024-07-14T05:37:22,2024-07-14T20:26:11,0.28,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KLGA,KJRB,F1417,KNYC,72503014732"
10002,2024-07-15,32.9,23.7,28.2,38.9,23.7,30.3,21.9,70,0.783,100,4.17,rain,0,0,35.3,17.5,240,1011.4,28,15.2,249.7,21.7,9,60,2024-07-15T05:38:09,2024-07-15T20:25:35,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"KLGA,KJRB,F1417,KNYC"
10002,2024-07-16,35.6,26.4,30.5,40.5,26.4,33.3,21.4,59,3.6,56,12.5,rain,0,0,42.5,31.3,215.4,1008.7,24.5,16,305.5,26.6,9,30,2024-07-16T05:38:57,2024-07-16T20:24:57,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,"KLGA,KJRB,F1417,KNYC"
